Date,Open,High,Low,Close,Volume
2025-06-26 07:00:00,2452.13,2455.28,2440.62,2448.2,3422174323.1268544
2025-06-26 06:30:00,2460.96,2463.12,2447.35,2452.13,1688286674.0484924
2025-06-26 06:00:00,2464.58,2468.53,2453.52,2460.97,2040585732.8612533
2025-06-26 05:30:00,2473.23,2476.34,2463.78,2464.76,971393875.2134134
2025-06-26 05:00:00,2488.2,2490.28,2469.01,2473.22,2269568623.26101
2025-06-26 04:30:00,2491.48,2496.37,2485.79,2488.1,1008779151.49318
2025-06-26 04:00:00,2491.22,2501.97,2490.82,2491.59,2840188752.364328
2025-06-26 03:30:00,2494.92,2502,2489.41,2491.35,952689889.7639636
2025-06-26 03:00:00,2488.43,2499.5,2481.57,2495.15,1199690298.1389515
2025-06-26 02:30:00,2481.35,2490.86,2480.2,2488.51,119723241.71519281
2025-06-26 02:00:00,2477.07,2488.21,2474.75,2481.35,2629874750.2267523
2025-06-26 01:30:00,2476.07,2478.8,2468.38,2477.07,890659918.4308585
2025-06-26 01:00:00,2481.64,2485.25,2473,2476.09,1838874009.9004874
2025-06-26 00:30:00,2477.42,2488.1,2471.6,2481.64,922220134.216814
2025-06-26 00:00:00,2490.62,2492.8,2475.63,2477.5,95919928.86290069
2025-06-25 23:30:00,2493.54,2496.03,2484.17,2490.47,1962406171.437939
2025-06-25 23:00:00,2494.5,2521.67,2491.68,2492.86,3790095167.8797255
2025-06-25 22:30:00,2470.16,2503.42,2460.32,2494.33,1000187371.9023291
2025-06-25 22:00:00,2460.71,2476.73,2460.71,2470.01,953568806.9980556
2025-06-25 21:30:00,2442.78,2476.44,2438.09,2460.71,1546421155.5630522
2025-06-25 21:00:00,2428.2,2446,2420.74,2442.79,967956189.7493105
2025-06-25 20:30:00,2422.62,2430.43,2418.5,2428.1,495598064.6575081
2025-06-25 20:00:00,2420.09,2429.75,2419.05,2422.62,2034325921.6255639
2025-06-25 19:30:00,2416.66,2421.16,2414.72,2420.09,1010870751.09344
2025-06-25 19:00:00,2417.48,2419.83,2409.43,2416.66,936972042.5709472
2025-06-25 18:30:00,2420.27,2420.99,2410.43,2417.49,1870148707.4482825
2025-06-25 18:00:00,2431.97,2432.59,2418.72,2420.28,1716020280.9810135
2025-06-25 17:30:00,2431.42,2439.29,2428.44,2432.2,3894608896
2025-06-25 17:00:00,2439.83,2455.78,2430.09,2431.47,3135379456
2025-06-25 16:30:00,2430.25,2443.87,2427.24,2440.26,3328886784
2025-06-25 16:00:00,2433.88,2437.17,2428.67,2430.36,84623692.08822197
2025-06-25 15:30:00,2437.03,2437.46,2427.37,2434.28,1864431868.5093882
2025-06-25 15:00:00,2419.88,2440.79,2419.48,2437.03,1908426668.3856251
2025-06-25 14:30:00,2417.06,2422.69,2412.9,2419.7,426150656.2028487
2025-06-25 14:00:00,2424.01,2425.67,2416.56,2417.35,2123612514.6712978
2025-06-25 13:30:00,2425.07,2427.61,2408.58,2424.01,1053699007.7807269
2025-06-25 13:00:00,2412.04,2433.18,2409.48,2425.16,2407790114.073969
2025-06-25 12:30:00,2420.15,2422.8,2402.49,2412.04,772925372.4281104
2025-06-25 12:00:00,2407.12,2422.16,2406.54,2420.07,1386356624.236019
2025-06-25 11:30:00,2414.43,2417.3,2398.49,2407.13,2353426550.0275464
2025-06-25 11:00:00,2433.47,2434.11,2402.98,2414.18,1876249712.778705
2025-06-25 10:30:00,2406.16,2445,2402.28,2433.73,3115625193.01755
2025-06-25 10:00:00,2436.6,2443.21,2391.15,2406.09,1406648923.5632956
2025-06-25 09:30:00,2442.36,2446.75,2425.7,2436.37,1895682666.6599424
2025-06-25 09:00:00,2430.4,2447.69,2425.01,2442.2,443646403.66573286
2025-06-25 08:30:00,2419.33,2430.97,2416.19,2430.21,4097571680.922297
2025-06-25 08:00:00,2430.4,2430.81,2417.32,2419.32,802827727.3160142
2025-06-25 07:30:00,2421.87,2431.76,2420.65,2430.48,919433736.3952541
2025-06-25 07:00:00,2427.87,2430.64,2414.2,2422.17,923428898.6541172
2025-06-25 06:30:00,2432.74,2432.74,2423.62,2427.87,3143650991.567073
2025-06-25 06:00:00,2421.86,2432.98,2415.81,2432.75,2305145839.2118673
2025-06-25 05:30:00,2442.3,2445.75,2409,2421.91,187572063.8295032
2025-06-25 05:00:00,2440.99,2449.48,2438.48,2442.15,1525686311.756225
2025-06-25 04:30:00,2435.43,2440.9,2425.84,2440.9,1194971234.5176232
2025-06-25 04:00:00,2446.06,2447.49,2435.13,2435.56,330608099.05251974
2025-06-25 03:30:00,2450.03,2452.46,2444.59,2446.02,670319447.9967355
2025-06-25 03:00:00,2446.06,2452.02,2441.57,2449.71,758596759.4666411
2025-06-25 02:30:00,2442.56,2446.73,2439.37,2446.07,1067058601.9768536
2025-06-25 02:00:00,2430.7,2444.71,2427.77,2442.54,1129864324.1586199
2025-06-25 01:30:00,2431.43,2437.74,2428.19,2430.71,2718431846.1785645
2025-06-25 01:00:00,2436.74,2441.9,2425.58,2431.5,873823286.4497446
2025-06-25 00:30:00,2445.71,2446.17,2430,2436.87,2678715070.8692064
2025-06-25 00:00:00,2445.75,2448.97,2437.1,2445.78,1945416549.057893
2025-06-24 23:30:00,2457.34,2459.9,2445.31,2445.76,2025250082.3555357
2025-06-24 23:00:00,2453.12,2462.18,2448.17,2456.92,1018545634.8454971
2025-06-24 22:30:00,2456.73,2461.69,2451.73,2453.23,1093625548.861584
2025-06-24 22:00:00,2462.39,2470.19,2456.45,2456.91,1156613311.7797987
2025-06-24 21:30:00,2451.23,2466.73,2446.83,2462.27,2775117222.4170794
2025-06-24 21:00:00,2459.7,2464.41,2446.66,2451.44,1647863639.317607
2025-06-24 20:30:00,2450.3,2463.2,2437.92,2459.8,670034347.1457162
2025-06-24 20:00:00,2449.74,2459.36,2444.96,2450.63,1777316444.680481
2025-06-24 19:30:00,2438.35,2450.11,2435.1,2449.87,1871133827.5809526
2025-06-24 19:00:00,2442.53,2443.7,2431.8,2438.33,2281176835.2848334
2025-06-24 18:30:00,2441.16,2443.81,2435.35,2442.68,5750876160
2025-06-24 18:00:00,2446.2,2446.24,2435.03,2441.09,5514391552
2025-06-24 17:30:00,2442.24,2447.53,2438.47,2446.38,4259653632
2025-06-24 17:00:00,2450.36,2451.49,2437,2441.91,3546140672
2025-06-24 16:30:00,2443.22,2451.78,2441.5,2450.35,3079180288
2025-06-24 16:00:00,2435.88,2445.6,2431.63,2443.74,4245843968
2025-06-24 15:30:00,2432.56,2441.76,2418.07,2435.97,5365481472
2025-06-24 15:00:00,2436.86,2443.41,2429.23,2432.57,3883515904
2025-06-24 14:30:00,2446.44,2450.73,2436.72,2436.85,1956015253.7100718
2025-06-24 14:00:00,2459.16,2464.66,2436.18,2446.08,1526761407.6337907
2025-06-24 13:30:00,2449.98,2467.29,2445.78,2458.91,1388911056.0949442
2025-06-24 13:00:00,2480.44,2482.91,2444.17,2449.98,1120775833.6989665
2025-06-24 12:30:00,2447.44,2483.38,2441.41,2480.59,2736625172.992198
2025-06-24 12:00:00,2439.51,2452.25,2435.33,2447.34,2352988954.135013
2025-06-24 11:30:00,2438.01,2456.07,2426.06,2439.58,2434570366.9421034
2025-06-24 11:00:00,2432.44,2449.99,2429,2438.01,2066527912.1605794
2025-06-24 10:30:00,2432.9,2440.45,2427.17,2432.45,4504705779.045128
2025-06-24 10:00:00,2422.91,2442.74,2421.45,2432.9,335968917.8479698
2025-06-24 09:30:00,2415.06,2434.1,2406.01,2423.05,1519573337.8864524
2025-06-24 09:00:00,2415.53,2428.89,2407.96,2415.13,1899167356.6508324
2025-06-24 08:30:00,2409.58,2420,2405.88,2415.43,155729595.07927898
2025-06-24 08:00:00,2410.92,2418.3,2404.55,2409.65,1170248942.3937566
2025-06-24 07:30:00,2418.76,2423.06,2406.15,2411.19,1924395149.3842096
2025-06-24 07:00:00,2415.55,2419.56,2399.16,2418.77,356767302.6134873
2025-06-24 06:30:00,2416.06,2421.03,2407.9,2415.73,3055996717.868612
2025-06-24 06:00:00,2417.26,2425.17,2413.84,2416.29,1181893377.6795373
2025-06-24 05:30:00,2433.25,2436.65,2415.39,2417.3,2288864516.732498
2025-06-24 05:00:00,2405,2450.92,2400.62,2433.06,2866004271.833686
2025-06-24 04:30:00,2403.74,2414.13,2398.5,2405.24,1543518247.5300555
2025-06-24 04:00:00,2394.85,2407.28,2377.79,2403.9,2244292227.5146675
2025-06-24 03:30:00,2417.57,2418.8,2392.74,2394.76,641064678.2620206
2025-06-24 03:00:00,2427.48,2430.99,2417.39,2417.39,1635608322.41073
2025-06-24 02:30:00,2423,2436.38,2422.09,2427.66,390611278.5213972
2025-06-24 02:00:00,2421.85,2424.51,2412.87,2423.26,1095393238.4618993
2025-06-24 01:30:00,2414.69,2426.51,2412.32,2421.71,2594013559.89704
2025-06-24 01:00:00,2405.68,2416.2,2403.01,2414.83,1004804918.1151822
2025-06-24 00:30:00,2398.94,2408.45,2396.52,2405.41,1600313826.9248743
2025-06-24 00:00:00,2400.35,2404.17,2394.36,2398.8,2196198110.3785467
2025-06-23 23:30:00,2404.71,2407.34,2398.28,2400.61,3219664229.4849353
2025-06-23 23:00:00,2393.65,2412.3,2393.11,2404.73,1026811319.7027075
2025-06-23 22:30:00,2399.86,2402.27,2392,2393.66,2091634843.7634337
2025-06-23 22:00:00,2415.8,2415.8,2391.44,2400.01,2607635977.3833623
2025-06-23 21:30:00,2412.24,2418.25,2405.71,2415.83,1955881664.1849303
2025-06-23 21:00:00,2404.4,2419.17,2397.96,2412.02,991570964.9305545
2025-06-23 20:30:00,2405.35,2411.37,2391.73,2404.35,725197550.415268
2025-06-23 20:00:00,2412.81,2419.81,2400.24,2405.25,2046530216.4385939
2025-06-23 19:30:00,2422.38,2432.35,2409.8,2413,1065209295.766808
2025-06-23 19:00:00,2409.23,2432.1,2407.9,2422.44,2594926239.659933
2025-06-23 18:30:00,2427.84,2433.25,2385.7,2409.79,4704642180.289962
2025-06-23 18:00:00,2342.5,2440,2342.24,2427.84,832602760.173589
2025-06-23 17:30:00,2345.63,2350.11,2335.48,2342.51,2410983128.203704
2025-06-23 17:00:00,2348.62,2365.29,2343.78,2346.88,1130417758.8387258
2025-06-23 16:30:00,2362.63,2368.48,2344.86,2349.27,1445352765.7001953
2025-06-23 16:00:00,2314.5,2380.68,2305.21,2363.16,1305333440.9169378
2025-06-23 15:30:00,2301.97,2327.39,2297.3,2314.5,2535387893.91707
2025-06-23 15:00:00,2307.17,2313.69,2297.04,2301.97,3239145242.981431
2025-06-23 14:30:00,2285.5,2315,2284.54,2307.2,1423599518.756022
2025-06-23 14:00:00,2276.68,2305.26,2274.46,2285.61,2207070478.2560773
2025-06-23 13:30:00,2276.66,2288.47,2263.89,2276.29,3044295925.0607944
2025-06-23 13:00:00,2223.08,2284.85,2218.22,2276.66,2098971047.92691
2025-06-23 12:30:00,2211.2,2236.92,2189.11,2222.99,2163477719.904546
2025-06-23 12:00:00,2249.59,2253.14,2207.72,2211.68,816699416.3739413
2025-06-23 11:30:00,2266.95,2276.84,2248.75,2249.57,2495207500.060031
2025-06-23 11:00:00,2275.29,2289.55,2265.46,2266.96,1828090317.8997428
2025-06-23 10:30:00,2281.41,2291,2273.09,2275.29,1080322681.9465926
2025-06-23 10:00:00,2296.24,2314.59,2273.99,2281.41,1498627778.04903
2025-06-23 09:30:00,2249.56,2301.45,2233.69,2295.98,2005051306.5334067
2025-06-23 09:00:00,2267.34,2267.48,2247.53,2249.42,60095286.38061649
2025-06-23 08:30:00,2248.12,2267.84,2246.56,2267.36,1102215609.5683868
2025-06-23 08:00:00,2254.21,2255.73,2246.33,2248.16,1114423820.9866555
2025-06-23 07:30:00,2246.12,2259.17,2245.36,2254.36,1115491422.4112642
2025-06-23 07:00:00,2248.1,2251.84,2242.48,2246.25,991110546.6967319
2025-06-23 06:30:00,2245.73,2250.31,2239.7,2248.1,710647767.4564897
2025-06-23 06:00:00,2253.05,2254.14,2245.06,2245.72,1830743287.4847317
2025-06-23 05:30:00,2246.65,2255.19,2244.66,2253.04,825471196.8762151
2025-06-23 05:00:00,2262.79,2263,2245.99,2246.66,1543321138.7213085
2025-06-23 04:30:00,2263.72,2264.19,2257.39,2262.95,841200316.2155621
2025-06-23 04:00:00,2259.72,2275.71,2258.52,2263.83,3045087214.848962
2025-06-23 03:30:00,2257.43,2260.49,2253.66,2259.86,1054702295.5376338
2025-06-23 03:00:00,2252.03,2276.97,2251.56,2257.42,2591606901.997367
2025-06-23 02:30:00,2241.89,2252.92,2234.48,2251.87,1227106382.8662786
2025-06-23 02:00:00,2247.47,2255.97,2240.24,2241.88,1374790461.3950655
2025-06-23 01:30:00,2242.36,2251.64,2238.97,2247.47,1001238928.7534829
2025-06-23 01:00:00,2234.65,2246.87,2234.65,2242.32,1121730149.3724468
2025-06-23 00:30:00,2239.71,2240.59,2232.26,2234.65,2682647302.655249
2025-06-23 00:00:00,2235.73,2244.99,2228.68,2239.7,815917942.4391127
2025-06-22 23:30:00,2238.19,2241.28,2231.81,2235.54,1807735976.3113348
2025-06-22 23:00:00,2239.87,2245,2234.5,2238.27,168930106.36352116
2025-06-22 22:30:00,2243.12,2245.26,2237.03,2239.88,1525897942.0534537
2025-06-22 22:00:00,2247.09,2248.85,2234.45,2243.11,1869075702.317297
2025-06-22 21:30:00,2230.82,2249.13,2225.94,2246.93,160874419.95418075
2025-06-22 21:00:00,2242.24,2243.19,2229.05,2230.57,1618207143.1919074
2025-06-22 20:30:00,2234.61,2261.11,2225.92,2242,2164581136.4438424
2025-06-22 20:00:00,2228.46,2241.19,2222.78,2234.5,1153405468.5401115
2025-06-22 19:30:00,2232.12,2233.27,2222.03,2228.46,527415438.6171868
2025-06-22 19:00:00,2234.96,2238.19,2220.39,2232.34,4044700376.6247005
2025-06-22 18:30:00,2209.49,2237.2,2208.78,2234.84,2527409602.08765
2025-06-22 18:00:00,2179.62,2229.61,2177.1,2209.56,3928097271.793781
2025-06-22 17:30:00,2180.16,2190.78,2174.19,2179.66,7524950016
2025-06-22 17:00:00,2188.55,2197.11,2179.35,2179.96,7601651712
2025-06-22 16:30:00,2130.93,2198.04,2125.58,2188.55,2694487103.0889697
2025-06-22 16:00:00,2184.72,2188.23,2113,2130.79,1150459724.6019962
2025-06-22 15:30:00,2188.37,2191.35,2178.04,2184.72,2388976039.401552
2025-06-22 15:00:00,2183.46,2190.09,2171.03,2188.31,1420290556.5036635
2025-06-22 14:30:00,2188.72,2193.92,2180.6,2183.57,2082414627.9535182
2025-06-22 14:00:00,2193.2,2199.69,2180,2188.72,1705114811.9183908
2025-06-22 13:30:00,2190.99,2205.19,2189.68,2193.2,2314698611.923035
2025-06-22 13:00:00,2197.34,2220.19,2186.85,2190.99,996818727.7298409
2025-06-22 12:30:00,2180.99,2198.99,2179.98,2197.52,2571673824.587315
2025-06-22 12:00:00,2175.26,2190.58,2173.67,2180.99,2204804893.1771183
2025-06-22 11:30:00,2183.05,2194.29,2169.23,2175.44,3207915138.1999817
2025-06-22 11:00:00,2201.57,2208.19,2182.85,2183.05,1760332267.1336114
2025-06-22 10:30:00,2170.68,2208.93,2167.32,2201.68,4303822288.343895
2025-06-22 10:00:00,2200.61,2212.72,2156.45,2170.74,3098457141.940262
2025-06-22 09:30:00,2195.92,2208.59,2178.33,2200.65,5905155169.138212
2025-06-22 09:00:00,2280.64,2285.82,2163.74,2196.48,605679765.3606833
2025-06-22 08:30:00,2276.84,2281.57,2266.36,2280.51,1829099324.9007804
2025-06-22 08:00:00,2274.19,2288.7,2271.37,2277,349662171.04350275
2025-06-22 07:30:00,2280.46,2281.8,2270.13,2274.17,1418319193.383665
2025-06-22 07:00:00,2260.09,2281.49,2259.14,2280.01,1159708058.5457518
2025-06-22 06:30:00,2255.36,2265.92,2254.24,2260.17,1758309555.5028162
2025-06-22 06:00:00,2242.78,2262.51,2239.73,2255.56,1393016078.6792247
2025-06-22 05:30:00,2257.17,2264.98,2237.82,2242.88,2367208728.674735
2025-06-22 05:00:00,2275.25,2280.85,2253.73,2257.3,1251501480.6917393
2025-06-22 04:30:00,2275.2,2277.64,2269.17,2275.4,1668133735.0480042
2025-06-22 04:00:00,2271.48,2278.88,2264.09,2274.6,1061354019.7031858
2025-06-22 03:30:00,2285.31,2285.31,2268.43,2271.2,1243509823.5730982
2025-06-22 03:00:00,2287.87,2289.99,2280.73,2285.61,1225423190.061116
2025-06-22 02:30:00,2291.68,2294.47,2284.81,2287.96,445204186.4503254
2025-06-22 02:00:00,2289.6,2298.91,2284.8,2291.54,1147519275.3719351
2025-06-22 01:30:00,2289.44,2292.41,2280,2289.6,1185996669.6529422
2025-06-22 01:00:00,2282.76,2295,2282.37,2289.52,2148495429.420687
2025-06-22 00:30:00,2279.66,2289.55,2276.46,2282.77,1288066388.3591805
2025-06-22 00:00:00,2265.37,2285.44,2262.58,2279.7,2799373686.226848
2025-06-21 23:30:00,2256.15,2266.25,2255.62,2265.49,4244311797.1315327
2025-06-21 23:00:00,2266.44,2276.79,2251.53,2256.09,2432845614.943318
2025-06-21 22:30:00,2266.94,2272.71,2247.04,2266.25,1907731111.3346121
2025-06-21 22:00:00,2267.25,2285.62,2254.99,2266.94,3178475080.660055
2025-06-21 21:30:00,2287.88,2289.22,2265.77,2267.41,1046381999.5861988
2025-06-21 21:00:00,2295.5,2302.02,2279.64,2287.95,1295717809.826997
2025-06-21 20:30:00,2285.31,2315.15,2279,2295.57,2701015635.8541694
2025-06-21 20:00:00,2297.26,2314.29,2256.77,2284.59,3046184093.252791
2025-06-21 19:30:00,2262.92,2314.38,2217.06,2297.28,3462898535.077353
2025-06-21 19:00:00,2287.73,2292.43,2260.35,2262.72,371196176.24718034
2025-06-21 18:30:00,2303.77,2304.64,2279.62,2287.48,3836532712.599319
2025-06-21 18:00:00,2282.63,2308.7,2280.71,2304.23,3567200387.8817554
2025-06-21 17:30:00,2340.23,2340.23,2237.64,2283.02,5195355136
2025-06-21 17:00:00,2404.04,2406.23,2295.19,2339.76,7484904448
2025-06-21 16:30:00,2393.42,2409.27,2393.42,2404.04,4512688128
2025-06-21 16:00:00,2385.15,2396.18,2378.49,2393.72,5310270464
2025-06-21 15:30:00,2395.27,2397.96,2382.61,2385.14,3187551262.3349147
2025-06-21 15:00:00,2387.67,2400.63,2384.4,2395.44,1163080116.5399523
2025-06-21 14:30:00,2405.89,2412.38,2385.01,2388.1,890606022.2198397
2025-06-21 14:00:00,2399.8,2409.59,2399.05,2405.9,1042291232.7652723
2025-06-21 13:30:00,2415.4,2415.42,2396.78,2399.69,1500490559.2674854
2025-06-21 13:00:00,2417.2,2424.54,2414.43,2415.43,4246933.8690991625
2025-06-21 12:30:00,2428.09,2428.24,2414.29,2416.81,2160708224.997347
2025-06-21 12:00:00,2424.02,2428.6,2418.46,2428.1,759166392.6571693
2025-06-21 11:30:00,2416.7,2426.24,2412.69,2424.09,3321879388.104948
2025-06-21 11:00:00,2420.04,2428.26,2413.85,2416.71,1109863643.310453
2025-06-21 10:30:00,2418.48,2435.17,2417,2419.95,973980255.5731772
2025-06-21 10:00:00,2420.76,2425.64,2414.74,2418.48,1923715147.5366378
2025-06-21 09:30:00,2442.59,2443.21,2413.53,2420.91,1837233853.2083666
2025-06-21 09:00:00,2436.48,2443.45,2436.28,2442.6,462237474.9579352
2025-06-21 08:30:00,2443.69,2444.27,2434.64,2436.26,58201418.49570451
2025-06-21 08:00:00,2443.17,2445.73,2439.45,2443.69,57496503.35817535
2025-06-21 07:30:00,2443.09,2447.44,2437.89,2443.16,322612920.1569512
2025-06-21 07:00:00,2439.6,2444.69,2436.66,2443.14,341796955.8019742
2025-06-21 06:30:00,2443.22,2443.96,2431.68,2439.45,2018991374.351269
2025-06-21 06:00:00,2445.47,2447.81,2437.94,2443.34,964267558.0798376
2025-06-21 05:30:00,2438.02,2449.05,2436,2445.36,1192862882.8647587
2025-06-21 05:00:00,2442.09,2442.55,2432.83,2438.03,165079451.1530157
2025-06-21 04:30:00,2426.77,2444.54,2425.69,2442.15,1776049985.060047
2025-06-21 04:00:00,2427.34,2432.33,2424.04,2426.52,811572684.1315725
2025-06-21 03:30:00,2425.61,2428.72,2424.5,2427.55,114733524.70799303
2025-06-21 03:00:00,2425.85,2426.52,2420.38,2425.6,1917909125.7585077
2025-06-21 02:30:00,2425.87,2429.09,2423.74,2425.44,1066049729.1009814
2025-06-21 02:00:00,2424.64,2426.92,2421.59,2425.87,406363.6637193482
2025-06-21 01:30:00,2427.24,2427.87,2421.8,2424.64,1886481374.124521
2025-06-21 01:00:00,2423.62,2427.87,2419.37,2427.21,33459926.145774547
2025-06-21 00:30:00,2422.27,2425,2419.39,2423.59,2712041580.5939326
2025-06-21 00:00:00,2426.15,2427.61,2421.37,2422.4,989810821.0842746
2025-06-20 23:30:00,2429.82,2431.72,2426.01,2426.13,38252157.49535021
2025-06-20 23:00:00,2423.34,2430.71,2423.34,2429.64,1919602809.4320557
2025-06-20 22:30:00,2419.11,2424.82,2418.9,2423.59,1085823333.3036375
2025-06-20 22:00:00,2431.73,2433.81,2418.51,2419.26,81495726.29886441
2025-06-20 21:30:00,2420,2432.88,2416.92,2431.73,2113904211.743342
2025-06-20 21:00:00,2411.85,2420.63,2410.76,2420.08,617984896.0661988
2025-06-20 20:30:00,2413.59,2420.94,2409.37,2411.95,590281907.9843715
2025-06-20 20:00:00,2407.2,2413.89,2396.39,2413.52,269385431.55678034
2025-06-20 19:30:00,2401.02,2408.56,2399.7,2407.2,2376646489.005501
2025-06-20 19:00:00,2391.51,2401.38,2384,2401.02,2650234867.0142956
2025-06-20 18:30:00,2404.09,2409.55,2382.53,2391.68,3262892015.5524645
2025-06-20 18:00:00,2417.3,2418.89,2401.06,2404.21,2187132874.068068
2025-06-20 17:30:00,2417.31,2427.88,2415.54,2417.48,8255048550.430809
2025-06-20 17:00:00,2427.71,2427.77,2411,2417.59,2203897856
2025-06-20 16:30:00,2431.63,2436.68,2425.9,2427.52,7146158080
2025-06-20 16:00:00,2414.83,2438.58,2414.25,2432.02,6406596608
2025-06-20 15:30:00,2407.63,2424.82,2406.9,2415.05,2770120704
2025-06-20 15:00:00,2420.4,2421.74,2394.83,2407.25,5365051392
2025-06-20 14:30:00,2419.91,2432.1,2417.75,2420.46,7252254720
2025-06-20 14:00:00,2419.82,2435.96,2413.61,2419.69,4277465088
2025-06-20 13:30:00,2418.19,2426.45,2368.35,2419.92,3665454375.3114333
2025-06-20 13:00:00,2482.94,2487.93,2406.71,2418.2,1423532376.892619
2025-06-20 12:30:00,2485.52,2491.27,2479.35,2482.88,946999800.16886
2025-06-20 12:00:00,2494.41,2496.6,2476.31,2485.67,1375821103.4094865
2025-06-20 11:30:00,2496.94,2509.53,2488,2494.53,3766680759.1508017
